heap,suite,tool,gc,subject,arm,status,e2e_s,peak_heap_mb,postgc_live_mb,viols
abundant,oss,valg,g1,addthis-stream-lib,native,PASS,559.351,4715,1706,15
abundant,oss,valg,g1,addthis-stream-lib,stock,PASS,702.263,17175,12608,15
abundant,oss,valg,g1,agarciadom-xeger,native,PASS,28.232,2315,453,1
abundant,oss,valg,g1,agarciadom-xeger,stock,PASS,33.340,2040,295,1
abundant,oss,valg,g1,albfernandez-javadbf,native,PASS,44.271,1605,102,3
abundant,oss,valg,g1,albfernandez-javadbf,stock,PASS,42.582,1637,100,3
abundant,oss,valg,g1,almondtools-stringsearchalgorithms,native,PASS,122.391,5932,3855,21
abundant,oss,valg,g1,almondtools-stringsearchalgorithms,stock,PASS,133.167,5958,4121,21
abundant,oss,valg,g1,almson-almson-refcount,native,PASS,24.047,1701,70,0
abundant,oss,valg,g1,almson-almson-refcount,stock,PASS,23.577,1702,65,0
abundant,oss,valg,g1,apache-commons-imaging,native,PASS,157.939,3109,1030,121
abundant,oss,valg,g1,apache-commons-imaging,stock,PASS,173.267,2032,371,121
abundant,oss,valg,g1,attoparser-attoparser,native,PASS,300.838,14361,2407,0
abundant,oss,valg,g1,attoparser-attoparser,stock,PASS,323.644,6041,1494,0
abundant,oss,valg,g1,awslabs-route53-infima,native,PASS,26.583,2174,423,8
abundant,oss,valg,g1,awslabs-route53-infima,stock,PASS,37.376,4573,3197,8
abundant,oss,valg,g1,bkatwal-kafka-util,native,PASS,279.508,4565,341,20
abundant,oss,valg,g1,bkatwal-kafka-util,stock,PASS,278.922,2104,310,20
abundant,oss,valg,g1,chocoteam-choco-graph,native,PASS,154.627,2922,843,5
abundant,oss,valg,g1,chocoteam-choco-graph,stock,PASS,182.671,9022,8374,5
abundant,oss,valg,g1,cocolian-cocolian-nlp,native,PASS,70.809,4359,1617,1
abundant,oss,valg,g1,cocolian-cocolian-nlp,stock,PASS,87.740,10487,8359,1
abundant,oss,valg,g1,codelion-gramtest,native,PASS,60.345,2950,528,0
abundant,oss,valg,g1,codelion-gramtest,stock,PASS,73.644,3948,2572,0
abundant,oss,valg,g1,confluentinc-kafka-connect-datagen,native,PASS,75.283,2138,755,18
abundant,oss,valg,g1,confluentinc-kafka-connect-datagen,stock,PASS,77.848,3279,2447,18
abundant,oss,valg,g1,conveyal-osm-lib,native,PASS,75.342,4912,1652,6
abundant,oss,valg,g1,conveyal-osm-lib,stock,PASS,82.997,4382,3400,6
abundant,oss,valg,g1,cowtowncoder-java-uuid-generator,native,PASS,20.145,2922,1101,2
abundant,oss,valg,g1,cowtowncoder-java-uuid-generator,stock,PASS,20.732,2646,1156,2
abundant,oss,valg,g1,danieldk-dictomaton,native,PASS,106.061,6610,3520,24
abundant,oss,valg,g1,danieldk-dictomaton,stock,PASS,144.337,30140,21983,24
abundant,oss,valg,g1,davidmoten-bplustree,native,PASS,101.080,1893,158,6
abundant,oss,valg,g1,davidmoten-bplustree,stock,PASS,109.168,1836,148,6
abundant,oss,valg,g1,davidmoten-rtree,native,PASS,198.226,42557,1670,18
abundant,oss,valg,g1,davidmoten-rtree,stock,PASS,202.779,16908,9532,18
abundant,oss,valg,g1,davidmoten-rtree-multi,native,PASS,108.830,4134,824,6
abundant,oss,valg,g1,davidmoten-rtree-multi,stock,PASS,137.920,6905,5721,6
abundant,oss,valg,g1,davidmoten-rtree2,native,PASS,100.648,5002,783,4
abundant,oss,valg,g1,davidmoten-rtree2,stock,PASS,118.434,6490,5338,4
abundant,oss,valg,g1,eightbitjim-cassette-nibbler,native,PASS,87.410,1641,137,2
abundant,oss,valg,g1,eightbitjim-cassette-nibbler,stock,PASS,103.862,1567,95,2
abundant,oss,valg,g1,f4b6a3-uuid-creator,native,PASS,66.334,32612,201,0
abundant,oss,valg,g1,f4b6a3-uuid-creator,stock,PASS,66.514,31985,179,0
abundant,oss,valg,g1,flipkart-incubator-databuilderframework,native,PASS,177.863,4921,2126,2
abundant,oss,valg,g1,flipkart-incubator-databuilderframework,stock,PASS,234.720,17784,15083,2
abundant,oss,valg,g1,fraunhoferfokus-Fuzzino,native,PASS,112.852,2072,1046,15
abundant,oss,valg,g1,fraunhoferfokus-Fuzzino,stock,PASS,111.869,1709,308,15
abundant,oss,valg,g1,fusion-jena-JaroWinklerSimilarity,native,PASS,245.192,6884,1762,22
abundant,oss,valg,g1,fusion-jena-JaroWinklerSimilarity,stock,PASS,278.252,3941,2746,22
abundant,oss,valg,g1,gchq-synthetic-data-generator,native,PASS,90.692,23658,1307,2
abundant,oss,valg,g1,gchq-synthetic-data-generator,stock,PASS,84.074,4620,3316,2
abundant,oss,valg,g1,getodk-javarosa,native,PASS,89.021,3754,757,11
abundant,oss,valg,g1,getodk-javarosa,stock,PASS,98.264,3779,2379,11
abundant,oss,valg,g1,ghaffarian-progex,native,PASS,55.376,5869,1025,4
abundant,oss,valg,g1,ghaffarian-progex,stock,PASS,63.835,4578,3213,4
abundant,oss,valg,g1,googleapis-java-spanner-jdbc,native,PASS,1055.311,20184,1494,82
abundant,oss,valg,g1,googleapis-java-spanner-jdbc,stock,PASS,613.055,3706,1033,81
abundant,oss,valg,g1,graphstream-gs-algo,native,PASS,73.431,2454,381,14
abundant,oss,valg,g1,graphstream-gs-algo,stock,PASS,114.849,2752,260,14
abundant,oss,valg,g1,graphstream-gs-core,native,PASS,50.291,2890,367,4
abundant,oss,valg,g1,graphstream-gs-core,stock,PASS,50.601,2146,421,4
abundant,oss,valg,g1,hlavki-jlemmagen,native,PASS,118.247,1763,186,3
abundant,oss,valg,g1,hlavki-jlemmagen,stock,PASS,118.438,1763,164,3
abundant,oss,valg,g1,houbb-sensitive-word,native,PASS,59.489,10195,1378,0
abundant,oss,valg,g1,houbb-sensitive-word,stock,PASS,73.749,7776,6905,0
abundant,oss,valg,g1,huaban-jieba-analysis,native,PASS,50.934,3048,779,3
abundant,oss,valg,g1,huaban-jieba-analysis,stock,PASS,72.595,11936,8224,3
abundant,oss,valg,g1,indeedeng-vowpal-wabbit-java,native,PASS,207.324,4433,2437,0
abundant,oss,valg,g1,indeedeng-vowpal-wabbit-java,stock,PASS,259.975,4572,3070,0
abundant,oss,valg,g1,iquadrat-sbb-train-scheduler,native,PASS,104.057,6506,2447,6
abundant,oss,valg,g1,iquadrat-sbb-train-scheduler,stock,PASS,105.609,10119,6820,6
abundant,oss,valg,g1,jahlborn-jackcess,native,PASS,174.347,34497,1037,39
abundant,oss,valg,g1,jahlborn-jackcess,stock,PASS,158.497,5511,2264,39
abundant,oss,valg,g1,kapoorlabs-kiara,native,PASS,223.069,4131,422,1
abundant,oss,valg,g1,kapoorlabs-kiara,stock,PASS,264.630,2432,891,1
abundant,oss,valg,g1,lexburner-consistent-hash-algorithm,native,PASS,30.826,2763,799,0
abundant,oss,valg,g1,lexburner-consistent-hash-algorithm,stock,PASS,33.208,1641,73,0
abundant,oss,valg,g1,lukfor-pgs-calc,native,PASS,183.269,9922,477,7
abundant,oss,valg,g1,lukfor-pgs-calc,stock,PASS,176.747,3128,227,7
abundant,oss,valg,g1,mastodon-sc-mastodon,native,PASS,295.965,98261,98289,15
abundant,oss,valg,g1,mastodon-sc-mastodon,stock,PASS,246.685,98249,98273,14
abundant,oss,valg,g1,mocnik-science-geogrid,native,PASS,49.827,8661,5957,0
abundant,oss,valg,g1,mocnik-science-geogrid,stock,PASS,51.800,5441,4427,0
abundant,oss,valg,g1,myui-btree4j,native,PASS,112.422,1840,1064,0
abundant,oss,valg,g1,myui-btree4j,stock,PASS,116.804,1917,691,0
abundant,oss,valg,g1,palatable-lambda,native,PASS,283.308,15335,503,74
abundant,oss,valg,g1,palatable-lambda,stock,PASS,315.630,4306,1063,74
abundant,oss,valg,g1,palindromicity-simple-syslog,native,PASS,36.540,2209,748,1
abundant,oss,valg,g1,palindromicity-simple-syslog,stock,PASS,37.178,2692,1295,3
abundant,oss,valg,g1,renfei-ik-analyzer,native,PASS,56.230,2855,1080,1
abundant,oss,valg,g1,renfei-ik-analyzer,stock,PASS,77.568,11142,8767,1
abundant,oss,valg,g1,sbesada-java.math.expression.parser,native,PASS,94.007,1642,106,0
abundant,oss,valg,g1,sbesada-java.math.expression.parser,stock,PASS,104.232,1604,74,0
abundant,oss,valg,g1,simplenlg-simplenlg,native,PASS,76.515,6837,2261,3
abundant,oss,valg,g1,simplenlg-simplenlg,stock,PASS,84.602,7733,7010,3
abundant,oss,valg,g1,solita-functional-utils,native,PASS,35.749,1827,113,6
abundant,oss,valg,g1,solita-functional-utils,stock,PASS,36.702,1782,86,6
abundant,oss,valg,g1,xspec-xspec-maven-plugin-1,native,PASS,263.557,31212,1295,13
abundant,oss,valg,g1,xspec-xspec-maven-plugin-1,stock,PASS,334.792,34057,15365,13
abundant,oss,valg,g1,ysc-word,native,PASS,419.286,2691,407,4
abundant,oss,valg,g1,ysc-word,stock,PASS,653.458,2243,348,4
abundant,oss,valg,g1,zhoujianling-PointCloudUtilities,native,PASS,59.951,3932,288,4
abundant,oss,valg,g1,zhoujianling-PointCloudUtilities,stock,PASS,56.155,3072,159,4
abundant,oss,valg,parallel,Antibrumm-jackson-antpathfilter,native,PASS,53.573,4047,169,0
abundant,oss,valg,parallel,Antibrumm-jackson-antpathfilter,stock,PASS,61.628,6881,4288,0
abundant,oss,valg,parallel,ElectronicChartCentre-java-vector-tile,native,PASS,63.654,4043,424,13
abundant,oss,valg,parallel,ElectronicChartCentre-java-vector-tile,stock,PASS,80.991,4096,1133,13
abundant,oss,valg,parallel,MezereonXP-AnomalyDetectTool,native,PASS,48.040,4043,141,0
abundant,oss,valg,parallel,MezereonXP-AnomalyDetectTool,stock,PASS,50.060,4043,647,0
abundant,oss,valg,parallel,PeterisP-morphology,native,PASS,269.394,16584,1770,2
abundant,oss,valg,parallel,PeterisP-morphology,stock,PASS,336.762,18388,12959,2
abundant,oss,valg,parallel,StarlangSoftware-TurkishPropBank,native,PASS,19.589,4046,96,0
abundant,oss,valg,parallel,StarlangSoftware-TurkishPropBank,stock,PASS,23.298,4046,848,0
abundant,oss,valg,parallel,StarlangSoftware-TurkishSentiNet,native,PASS,21.199,6404,201,0
abundant,oss,valg,parallel,StarlangSoftware-TurkishSentiNet,stock,PASS,23.948,6632,333,0
abundant,oss,valg,parallel,StarlangSoftware-TurkishWordNet,native,PASS,537.131,34718,2898,0
abundant,oss,valg,parallel,StarlangSoftware-TurkishWordNet,stock,PASS,649.630,25082,10844,0
abundant,oss,valg,parallel,Sweetiee-yi-Jaba,native,PASS,71.024,9565,1807,2
abundant,oss,valg,parallel,Sweetiee-yi-Jaba,stock,PASS,89.231,20134,11915,2
abundant,oss,valg,parallel,addthis-stream-lib,native,PASS,461.264,24234,585,15
abundant,oss,valg,parallel,addthis-stream-lib,stock,PASS,736.760,29174,12799,15
abundant,oss,valg,parallel,agarciadom-xeger,native,PASS,27.985,4047,68,1
abundant,oss,valg,parallel,agarciadom-xeger,stock,PASS,33.748,4046,1281,1
abundant,oss,valg,parallel,albfernandez-javadbf,native,PASS,41.116,4055,93,3
abundant,oss,valg,parallel,albfernandez-javadbf,stock,PASS,40.941,4057,93,3
abundant,oss,valg,parallel,almondtools-stringsearchalgorithms,native,PASS,95.353,6758,971,21
abundant,oss,valg,parallel,almondtools-stringsearchalgorithms,stock,PASS,122.492,14807,6074,21
abundant,oss,valg,parallel,almson-almson-refcount,native,PASS,25.043,4046,59,0
abundant,oss,valg,parallel,almson-almson-refcount,stock,PASS,23.691,4048,60,0
abundant,oss,valg,parallel,apache-commons-imaging,native,PASS,142.847,4045,705,120
abundant,oss,valg,parallel,apache-commons-imaging,stock,PASS,154.380,4045,1362,121
abundant,oss,valg,parallel,attoparser-attoparser,native,PASS,247.094,24207,337,0
abundant,oss,valg,parallel,attoparser-attoparser,stock,PASS,318.769,34890,9392,0
abundant,oss,valg,parallel,awslabs-route53-infima,native,PASS,25.336,5563,110,8
abundant,oss,valg,parallel,awslabs-route53-infima,stock,PASS,35.637,7280,2984,8
abundant,oss,valg,parallel,bkatwal-kafka-util,native,PASS,257.112,4079,394,20
abundant,oss,valg,parallel,bkatwal-kafka-util,stock,PASS,256.311,4090,550,20
abundant,oss,valg,parallel,chocoteam-choco-graph,native,PASS,128.515,10357,139,5
abundant,oss,valg,parallel,chocoteam-choco-graph,stock,PASS,154.012,15934,7052,5
abundant,oss,valg,parallel,cocolian-cocolian-nlp,native,PASS,61.990,10846,1163,1
abundant,oss,valg,parallel,cocolian-cocolian-nlp,stock,PASS,81.899,18856,7884,1
abundant,oss,valg,parallel,codelion-gramtest,native,PASS,51.736,8080,219,0
abundant,oss,valg,parallel,codelion-gramtest,stock,PASS,71.538,11667,5610,0
abundant,oss,valg,parallel,confluentinc-kafka-connect-datagen,native,PASS,61.706,5769,266,18
abundant,oss,valg,parallel,confluentinc-kafka-connect-datagen,stock,PASS,72.895,5629,2732,18
abundant,oss,valg,parallel,conveyal-osm-lib,native,PASS,67.470,6928,883,6
abundant,oss,valg,parallel,conveyal-osm-lib,stock,PASS,73.793,11211,4355,6
abundant,oss,valg,parallel,cowtowncoder-java-uuid-generator,native,PASS,20.318,8537,1032,2
abundant,oss,valg,parallel,cowtowncoder-java-uuid-generator,stock,PASS,21.803,8253,1047,2
abundant,oss,valg,parallel,danieldk-dictomaton,native,PASS,80.076,12230,531,24
abundant,oss,valg,parallel,danieldk-dictomaton,stock,PASS,121.387,26575,20029,24
abundant,oss,valg,parallel,davidmoten-bplustree,native,PASS,88.756,4053,155,6
abundant,oss,valg,parallel,davidmoten-bplustree,stock,PASS,103.008,4052,229,6
abundant,oss,valg,parallel,davidmoten-rtree,native,PASS,150.944,16152,280,18
abundant,oss,valg,parallel,davidmoten-rtree,stock,PASS,182.730,26994,10654,18
abundant,oss,valg,parallel,davidmoten-rtree-multi,native,PASS,107.610,5266,357,6
abundant,oss,valg,parallel,davidmoten-rtree-multi,stock,PASS,123.713,8021,5379,6
abundant,oss,valg,parallel,davidmoten-rtree2,native,PASS,101.579,4046,345,4
abundant,oss,valg,parallel,davidmoten-rtree2,stock,PASS,116.076,7235,4891,4
abundant,oss,valg,parallel,eightbitjim-cassette-nibbler,native,PASS,74.711,4065,76,2
abundant,oss,valg,parallel,eightbitjim-cassette-nibbler,stock,PASS,99.976,4085,121,2
abundant,oss,valg,parallel,f4b6a3-uuid-creator,native,PASS,67.393,33178,474,0
abundant,oss,valg,parallel,f4b6a3-uuid-creator,stock,PASS,65.645,33221,519,0
abundant,oss,valg,parallel,flipkart-incubator-databuilderframework,native,PASS,161.450,5645,984,3
abundant,oss,valg,parallel,flipkart-incubator-databuilderframework,stock,PASS,220.349,17093,12138,3
abundant,oss,valg,parallel,fraunhoferfokus-Fuzzino,native,PASS,91.581,4046,484,15
abundant,oss,valg,parallel,fraunhoferfokus-Fuzzino,stock,PASS,86.156,4049,615,15
abundant,oss,valg,parallel,fusion-jena-JaroWinklerSimilarity,native,PASS,216.471,7915,1519,22
abundant,oss,valg,parallel,fusion-jena-JaroWinklerSimilarity,stock,PASS,235.752,4510,2715,22
abundant,oss,valg,parallel,gchq-synthetic-data-generator,native,PASS,72.078,7017,198,2
abundant,oss,valg,parallel,gchq-synthetic-data-generator,stock,PASS,83.263,8268,3023,2
abundant,oss,valg,parallel,getodk-javarosa,native,PASS,79.714,4054,258,11
abundant,oss,valg,parallel,getodk-javarosa,stock,PASS,88.222,4734,3038,11
abundant,oss,valg,parallel,ghaffarian-progex,native,PASS,48.419,7828,503,4
abundant,oss,valg,parallel,ghaffarian-progex,stock,PASS,60.565,9114,4242,4
abundant,oss,valg,parallel,googleapis-java-spanner-jdbc,native,PASS,1009.634,7829,784,81
abundant,oss,valg,parallel,googleapis-java-spanner-jdbc,stock,PASS,973.907,6008,1938,82
abundant,oss,valg,parallel,graphstream-gs-algo,native,PASS,86.645,6613,157,14
abundant,oss,valg,parallel,graphstream-gs-algo,stock,PASS,134.579,6610,395,14
abundant,oss,valg,parallel,graphstream-gs-core,native,PASS,46.862,7849,336,4
abundant,oss,valg,parallel,graphstream-gs-core,stock,PASS,52.444,4045,406,4
abundant,oss,valg,parallel,hlavki-jlemmagen,native,PASS,83.502,2038,116,3
abundant,oss,valg,parallel,hlavki-jlemmagen,stock,PASS,119.166,4044,207,3
abundant,oss,valg,parallel,houbb-sensitive-word,native,PASS,47.094,9080,496,0
abundant,oss,valg,parallel,houbb-sensitive-word,stock,PASS,68.456,18363,9295,0
abundant,oss,valg,parallel,huaban-jieba-analysis,native,PASS,45.760,8240,265,3
abundant,oss,valg,parallel,huaban-jieba-analysis,stock,PASS,64.846,17797,9180,3
abundant,oss,valg,parallel,indeedeng-vowpal-wabbit-java,native,PASS,201.533,9042,3202,0
abundant,oss,valg,parallel,indeedeng-vowpal-wabbit-java,stock,PASS,289.209,7456,6307,0
abundant,oss,valg,parallel,iquadrat-sbb-train-scheduler,native,PASS,86.021,5636,1601,6
abundant,oss,valg,parallel,iquadrat-sbb-train-scheduler,stock,PASS,95.908,8498,4880,6
abundant,oss,valg,parallel,jahlborn-jackcess,native,PASS,132.002,12006,710,39
abundant,oss,valg,parallel,jahlborn-jackcess,stock,PASS,155.806,12749,5389,39
abundant,oss,valg,parallel,kapoorlabs-kiara,native,PASS,190.285,11832,264,1
abundant,oss,valg,parallel,kapoorlabs-kiara,stock,PASS,219.279,4052,1128,1
abundant,oss,valg,parallel,lexburner-consistent-hash-algorithm,native,PASS,27.464,4050,61,0
abundant,oss,valg,parallel,lexburner-consistent-hash-algorithm,stock,PASS,32.470,4059,70,0
abundant,oss,valg,parallel,lukfor-pgs-calc,native,PASS,159.101,8270,209,7
abundant,oss,valg,parallel,lukfor-pgs-calc,stock,PASS,186.269,10745,301,7
abundant,oss,valg,parallel,mastodon-sc-mastodon,native,PASS,219.667,75208,74541,15
abundant,oss,valg,parallel,mastodon-sc-mastodon,stock,PASS,243.623,73701,74509,15
abundant,oss,valg,parallel,mocnik-science-geogrid,native,PASS,52.396,8601,4319,0
abundant,oss,valg,parallel,mocnik-science-geogrid,stock,PASS,54.349,10220,6748,0
abundant,oss,valg,parallel,myui-btree4j,native,PASS,95.494,4052,1128,0
abundant,oss,valg,parallel,myui-btree4j,stock,PASS,102.268,4050,1489,0
abundant,oss,valg,parallel,palatable-lambda,native,PASS,240.224,8236,269,73
abundant,oss,valg,parallel,palatable-lambda,stock,PASS,294.875,5699,1450,73
abundant,oss,valg,parallel,palindromicity-simple-syslog,native,PASS,33.822,4047,146,1
abundant,oss,valg,parallel,palindromicity-simple-syslog,stock,PASS,34.748,4047,1721,1
abundant,oss,valg,parallel,renfei-ik-analyzer,native,PASS,46.947,5142,441,1
abundant,oss,valg,parallel,renfei-ik-analyzer,stock,PASS,69.250,15128,10010,1
abundant,oss,valg,parallel,sbesada-java.math.expression.parser,native,PASS,57.624,4051,54,0
abundant,oss,valg,parallel,sbesada-java.math.expression.parser,stock,PASS,103.879,4067,71,0
abundant,oss,valg,parallel,simplenlg-simplenlg,native,PASS,66.550,8564,254,3
abundant,oss,valg,parallel,simplenlg-simplenlg,stock,PASS,80.140,16058,7315,3
abundant,oss,valg,parallel,solita-functional-utils,native,PASS,34.289,4056,102,6
abundant,oss,valg,parallel,solita-functional-utils,stock,PASS,34.682,4054,115,6
abundant,oss,valg,parallel,xspec-xspec-maven-plugin-1,native,PASS,258.837,9724,452,13
abundant,oss,valg,parallel,xspec-xspec-maven-plugin-1,stock,PASS,312.479,20923,10236,13
abundant,oss,valg,parallel,ysc-word,native,PASS,341.810,5223,457,4
abundant,oss,valg,parallel,ysc-word,stock,PASS,487.431,4048,599,4
abundant,oss,valg,parallel,zhoujianling-PointCloudUtilities,native,PASS,57.585,6590,131,4
abundant,oss,valg,parallel,zhoujianling-PointCloudUtilities,stock,PASS,57.372,6593,228,4
abundant,oss,valg,serial,Antibrumm-jackson-antpathfilter,native,PASS,56.829,624,90,0
abundant,oss,valg,serial,Antibrumm-jackson-antpathfilter,stock,PASS,86.843,2656,2156,0
abundant,oss,valg,serial,ElectronicChartCentre-java-vector-tile,native,PASS,73.828,1256,722,13
abundant,oss,valg,serial,ElectronicChartCentre-java-vector-tile,stock,PASS,118.940,1913,1428,13
abundant,oss,valg,serial,MezereonXP-AnomalyDetectTool,native,PASS,48.498,656,122,0
abundant,oss,valg,serial,MezereonXP-AnomalyDetectTool,stock,PASS,50.916,791,257,0
abundant,oss,valg,serial,PeterisP-morphology,native,PASS,300.692,1903,1388,2
abundant,oss,valg,serial,PeterisP-morphology,stock,PASS,442.074,7534,5744,2
abundant,oss,valg,serial,StarlangSoftware-TurkishPropBank,native,PASS,20.340,689,155,0
abundant,oss,valg,serial,StarlangSoftware-TurkishPropBank,stock,PASS,32.159,1936,1404,0
abundant,oss,valg,serial,StarlangSoftware-TurkishSentiNet,native,PASS,20.505,1094,575,0
abundant,oss,valg,serial,StarlangSoftware-TurkishSentiNet,stock,PASS,23.689,1097,580,0
abundant,oss,valg,serial,StarlangSoftware-TurkishWordNet,native,PASS,578.284,1905,1381,0
abundant,oss,valg,serial,StarlangSoftware-TurkishWordNet,stock,PASS,709.426,1907,1496,0
abundant,oss,valg,serial,Sweetiee-yi-Jaba,native,PASS,88.951,2482,1549,2
abundant,oss,valg,serial,Sweetiee-yi-Jaba,stock,PASS,169.375,10096,7399,2
abundant,oss,valg,serial,addthis-stream-lib,native,PASS,485.576,968,435,15
abundant,oss,valg,serial,addthis-stream-lib,stock,PASS,592.566,2420,1868,15
abundant,oss,valg,serial,agarciadom-xeger,native,PASS,27.753,593,59,1
abundant,oss,valg,serial,agarciadom-xeger,stock,PASS,33.035,779,253,1
abundant,oss,valg,serial,albfernandez-javadbf,native,PASS,41.769,624,91,3
